,Unnamed: 0.1,tollgate_id,direction,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,volume,weekday,start_date_year,start_date_month,start_date_day,end_date_year,end_date_month,end_date_day,end_time_hour,end_time_min,start_time_hour,start_time_min
7269,7269,3,1,0.0,1007.2,87,1012.1,22.8,11,0.9,71,6,2016.0,9.0,25.0,2016.0,9.0,25.0,19.0,0.0,18.0,40.0
7270,7270,1,0,0.0,1007.2,87,1012.1,22.8,11,0.9,31,6,2016.0,9.0,25.0,2016.0,9.0,25.0,19.0,0.0,18.0,40.0
7271,7271,1,1,0.0,1007.2,87,1012.1,22.8,11,0.9,62,6,2016.0,9.0,25.0,2016.0,9.0,25.0,19.0,0.0,18.0,40.0
7272,7272,2,0,0.0,1007.2,87,1012.1,22.8,11,0.9,66,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,40.0,18.0,20.0
7273,7273,3,0,0.0,1007.2,87,1012.1,22.8,11,0.9,85,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,40.0,18.0,20.0
7274,7274,3,1,0.0,1007.2,87,1012.1,22.8,11,0.9,88,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,40.0,18.0,20.0
7275,7275,1,0,0.0,1007.2,87,1012.1,22.8,11,0.9,38,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,40.0,18.0,20.0
7276,7276,1,1,0.0,1007.2,87,1012.1,22.8,11,0.9,61,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,40.0,18.0,20.0
7277,7277,2,0,0.0,1007.2,87,1012.1,22.8,11,0.9,71,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,20.0,18.0,0.0
7278,7278,3,0,0.0,1007.2,87,1012.1,22.8,11,0.9,94,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,20.0,18.0,0.0
7279,7279,3,1,0.0,1007.2,87,1012.1,22.8,11,0.9,75,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,20.0,18.0,0.0
7280,7280,1,0,0.0,1007.2,87,1012.1,22.8,11,0.9,56,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,20.0,18.0,0.0
7281,7281,1,1,0.0,1007.2,87,1012.1,22.8,11,0.9,69,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,20.0,18.0,0.0
7282,7282,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,56,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,0.0,17.0,40.0
7283,7283,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,105,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,0.0,17.0,40.0
7284,7284,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,82,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,0.0,17.0,40.0
7285,7285,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,42,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,0.0,17.0,40.0
7286,7286,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,84,6,2016.0,9.0,25.0,2016.0,9.0,25.0,18.0,0.0,17.0,40.0
7287,7287,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,77,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,40.0,17.0,20.0
7288,7288,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,110,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,40.0,17.0,20.0
7289,7289,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,84,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,40.0,17.0,20.0
7290,7290,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,49,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,40.0,17.0,20.0
7291,7291,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,104,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,40.0,17.0,20.0
7292,7292,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,84,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,20.0,17.0,0.0
7293,7293,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,119,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,20.0,17.0,0.0
7294,7294,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,118,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,20.0,17.0,0.0
7295,7295,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,63,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,20.0,17.0,0.0
7296,7296,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,105,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,20.0,17.0,0.0
7297,7297,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,74,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,0.0,16.0,40.0
7298,7298,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,140,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,0.0,16.0,40.0
7299,7299,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,101,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,0.0,16.0,40.0
7300,7300,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,73,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,0.0,16.0,40.0
7301,7301,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,120,6,2016.0,9.0,25.0,2016.0,9.0,25.0,17.0,0.0,16.0,40.0
7302,7302,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,92,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,40.0,16.0,20.0
7303,7303,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,134,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,40.0,16.0,20.0
7304,7304,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,100,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,40.0,16.0,20.0
7305,7305,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,63,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,40.0,16.0,20.0
7306,7306,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,108,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,40.0,16.0,20.0
7307,7307,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,76,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,20.0,16.0,0.0
7308,7308,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,145,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,20.0,16.0,0.0
7309,7309,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,109,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,20.0,16.0,0.0
7310,7310,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,70,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,20.0,16.0,0.0
7311,7311,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,86,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,20.0,16.0,0.0
7312,7312,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,75,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,0.0,15.0,40.0
7313,7313,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,130,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,0.0,15.0,40.0
7314,7314,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,107,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,0.0,15.0,40.0
7315,7315,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,52,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,0.0,15.0,40.0
7316,7316,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,113,6,2016.0,9.0,25.0,2016.0,9.0,25.0,16.0,0.0,15.0,40.0
7317,7317,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,103,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,40.0,15.0,20.0
7318,7318,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,135,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,40.0,15.0,20.0
7319,7319,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,119,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,40.0,15.0,20.0
7320,7320,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,61,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,40.0,15.0,20.0
7321,7321,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,105,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,40.0,15.0,20.0
7322,7322,2,0,0.0,1007.9,85,1012.8,24.4,53,1.4,94,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,20.0,15.0,0.0
7323,7323,3,0,0.0,1007.9,85,1012.8,24.4,53,1.4,122,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,20.0,15.0,0.0
7324,7324,3,1,0.0,1007.9,85,1012.8,24.4,53,1.4,122,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,20.0,15.0,0.0
7325,7325,1,0,0.0,1007.9,85,1012.8,24.4,53,1.4,65,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,20.0,15.0,0.0
7326,7326,1,1,0.0,1007.9,85,1012.8,24.4,53,1.4,86,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,20.0,15.0,0.0
7327,7327,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,94,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,0.0,14.0,40.0
7328,7328,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,158,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,0.0,14.0,40.0
7329,7329,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,136,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,0.0,14.0,40.0
7330,7330,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,85,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,0.0,14.0,40.0
7331,7331,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,109,6,2016.0,9.0,25.0,2016.0,9.0,25.0,15.0,0.0,14.0,40.0
7332,7332,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,84,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,40.0,14.0,20.0
7333,7333,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,151,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,40.0,14.0,20.0
7334,7334,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,138,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,40.0,14.0,20.0
7335,7335,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,59,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,40.0,14.0,20.0
7336,7336,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,100,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,40.0,14.0,20.0
7337,7337,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,69,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,20.0,14.0,0.0
7338,7338,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,130,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,20.0,14.0,0.0
7339,7339,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,121,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,20.0,14.0,0.0
7340,7340,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,72,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,20.0,14.0,0.0
7341,7341,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,96,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,20.0,14.0,0.0
7342,7342,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,83,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,0.0,13.0,40.0
7343,7343,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,137,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,0.0,13.0,40.0
7344,7344,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,131,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,0.0,13.0,40.0
7345,7345,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,60,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,0.0,13.0,40.0
7346,7346,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,105,6,2016.0,9.0,25.0,2016.0,9.0,25.0,14.0,0.0,13.0,40.0
7347,7347,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,91,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,40.0,13.0,20.0
7348,7348,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,130,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,40.0,13.0,20.0
7349,7349,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,158,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,40.0,13.0,20.0
7350,7350,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,56,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,40.0,13.0,20.0
7351,7351,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,110,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,40.0,13.0,20.0
7352,7352,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,64,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,20.0,13.0,0.0
7353,7353,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,101,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,20.0,13.0,0.0
7354,7354,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,131,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,20.0,13.0,0.0
7355,7355,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,57,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,20.0,13.0,0.0
7356,7356,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,92,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,20.0,13.0,0.0
7357,7357,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,66,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,0.0,12.0,40.0
7358,7358,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,105,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,0.0,12.0,40.0
7359,7359,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,103,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,0.0,12.0,40.0
7360,7360,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,46,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,0.0,12.0,40.0
7361,7361,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,71,6,2016.0,9.0,25.0,2016.0,9.0,25.0,13.0,0.0,12.0,40.0
7362,7362,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,65,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,40.0,12.0,20.0
7363,7363,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,110,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,40.0,12.0,20.0
7364,7364,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,98,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,40.0,12.0,20.0
7365,7365,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,58,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,40.0,12.0,20.0
7366,7366,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,96,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,40.0,12.0,20.0
7367,7367,2,0,0.0,1008.0,76,1012.9,25.2,83,2.9,72,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,20.0,12.0,0.0
7368,7368,3,0,0.0,1008.0,76,1012.9,25.2,83,2.9,95,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,20.0,12.0,0.0
7369,7369,3,1,0.0,1008.0,76,1012.9,25.2,83,2.9,126,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,20.0,12.0,0.0
7370,7370,1,0,0.0,1008.0,76,1012.9,25.2,83,2.9,47,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,20.0,12.0,0.0
7371,7371,1,1,0.0,1008.0,76,1012.9,25.2,83,2.9,89,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,20.0,12.0,0.0
7372,7372,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,63,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,0.0,11.0,40.0
7373,7373,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,82,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,0.0,11.0,40.0
7374,7374,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,86,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,0.0,11.0,40.0
7375,7375,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,29,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,0.0,11.0,40.0
7376,7376,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,65,6,2016.0,9.0,25.0,2016.0,9.0,25.0,12.0,0.0,11.0,40.0
7377,7377,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,85,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,40.0,11.0,20.0
7378,7378,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,91,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,40.0,11.0,20.0
7379,7379,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,89,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,40.0,11.0,20.0
7380,7380,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,54,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,40.0,11.0,20.0
7381,7381,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,82,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,40.0,11.0,20.0
7382,7382,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,81,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,20.0,11.0,0.0
7383,7383,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,108,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,20.0,11.0,0.0
7384,7384,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,104,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,20.0,11.0,0.0
7385,7385,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,55,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,20.0,11.0,0.0
7386,7386,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,70,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,20.0,11.0,0.0
7387,7387,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,73,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,0.0,10.0,40.0
7388,7388,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,104,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,0.0,10.0,40.0
7389,7389,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,97,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,0.0,10.0,40.0
7390,7390,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,55,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,0.0,10.0,40.0
7391,7391,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,54,6,2016.0,9.0,25.0,2016.0,9.0,25.0,11.0,0.0,10.0,40.0
7392,7392,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,99,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,40.0,10.0,20.0
7393,7393,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,116,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,40.0,10.0,20.0
7394,7394,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,104,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,40.0,10.0,20.0
7395,7395,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,47,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,40.0,10.0,20.0
7396,7396,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,103,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,40.0,10.0,20.0
7397,7397,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,106,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,20.0,10.0,0.0
7398,7398,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,106,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,20.0,10.0,0.0
7399,7399,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,105,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,20.0,10.0,0.0
7400,7400,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,50,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,20.0,10.0,0.0
7401,7401,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,86,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,20.0,10.0,0.0
7402,7402,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,93,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,0.0,9.0,40.0
7403,7403,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,110,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,0.0,9.0,40.0
7404,7404,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,102,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,0.0,9.0,40.0
7405,7405,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,49,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,0.0,9.0,40.0
7406,7406,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,95,6,2016.0,9.0,25.0,2016.0,9.0,25.0,10.0,0.0,9.0,40.0
7407,7407,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,104,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,40.0,9.0,20.0
7408,7408,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,125,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,40.0,9.0,20.0
7409,7409,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,140,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,40.0,9.0,20.0
7410,7410,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,42,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,40.0,9.0,20.0
7411,7411,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,103,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,40.0,9.0,20.0
7412,7412,2,0,0.0,1006.6,57,1011.5,28.9,57,2.8,64,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,20.0,9.0,0.0
7413,7413,3,0,0.0,1006.6,57,1011.5,28.9,57,2.8,92,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,20.0,9.0,0.0
7414,7414,3,1,0.0,1006.6,57,1011.5,28.9,57,2.8,108,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,20.0,9.0,0.0
7415,7415,1,0,0.0,1006.6,57,1011.5,28.9,57,2.8,41,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,20.0,9.0,0.0
7416,7416,1,1,0.0,1006.6,57,1011.5,28.9,57,2.8,108,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,20.0,9.0,0.0
7417,7417,2,0,0.0,1006.4,58,1011.3,29.9,85,2.9,90,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,0.0,8.0,40.0
7418,7418,3,0,0.0,1006.4,58,1011.3,29.9,85,2.9,110,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,0.0,8.0,40.0
7419,7419,3,1,0.0,1006.4,58,1011.3,29.9,85,2.9,120,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,0.0,8.0,40.0
7420,7420,1,0,0.0,1006.4,58,1011.3,29.9,85,2.9,50,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,0.0,8.0,40.0
7421,7421,1,1,0.0,1006.4,58,1011.3,29.9,85,2.9,105,6,2016.0,9.0,25.0,2016.0,9.0,25.0,9.0,0.0,8.0,40.0
7422,7422,2,0,0.0,1006.4,58,1011.3,29.9,85,2.9,75,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,40.0,8.0,20.0
7423,7423,3,0,0.0,1006.4,58,1011.3,29.9,85,2.9,88,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,40.0,8.0,20.0
7424,7424,3,1,0.0,1006.4,58,1011.3,29.9,85,2.9,111,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,40.0,8.0,20.0
7425,7425,1,0,0.0,1006.4,58,1011.3,29.9,85,2.9,40,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,40.0,8.0,20.0
7426,7426,1,1,0.0,1006.4,58,1011.3,29.9,85,2.9,96,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,40.0,8.0,20.0
7427,7427,2,0,0.0,1006.4,58,1011.3,29.9,85,2.9,70,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,20.0,8.0,0.0
7428,7428,3,0,0.0,1006.4,58,1011.3,29.9,85,2.9,115,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,20.0,8.0,0.0
7429,7429,3,1,0.0,1006.4,58,1011.3,29.9,85,2.9,112,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,20.0,8.0,0.0
7430,7430,1,0,0.0,1006.4,58,1011.3,29.9,85,2.9,35,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,20.0,8.0,0.0
7431,7431,1,1,0.0,1006.4,58,1011.3,29.9,85,2.9,98,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,20.0,8.0,0.0
7432,7432,2,0,0.0,1006.4,58,1011.3,29.9,85,2.9,62,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,0.0,7.0,40.0
7433,7433,3,0,0.0,1006.4,58,1011.3,29.9,85,2.9,88,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,0.0,7.0,40.0
7434,7434,3,1,0.0,1006.4,58,1011.3,29.9,85,2.9,112,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,0.0,7.0,40.0
7435,7435,1,0,0.0,1006.4,58,1011.3,29.9,85,2.9,33,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,0.0,7.0,40.0
7436,7436,1,1,0.0,1006.4,58,1011.3,29.9,85,2.9,65,6,2016.0,9.0,25.0,2016.0,9.0,25.0,8.0,0.0,7.0,40.0
7437,7437,2,0,0.0,1006.4,58,1011.3,29.9,85,2.9,45,6,2016.0,9.0,25.0,2016.0,9.0,25.0,7.0,40.0,7.0,20.0
